id_osc,nome,email,endereco,telefone,natureza_juridica,situacao_cadastral,edmu_cd_municipio,edmu_nm_municipio
677040,ASSOCIACAO COMERCIAL E EMPRESARIAL DE AMPERE,tatiani@luquini.com.br,RUA PRESIDENTE KENNEDY,4635471337.0,Associação Privada,ATIVA,4101002,Ampére
677037,ASILO SAO FRANCISCO DE ASSIS DE SANTO ANTONIO DA PLATINA,escritoriocontrole@hotmail.com,RUA DIONIZIO PAIOLA,4335344994.0,Associação Privada,ATIVA,4124103,Santo Antônio da Platina
677041,ASSOCIACAO PARANAENSE DE PNEUMOLOGIA E TISIOLOGIA (APPT),CONTATO@PNEUMOPR.ORG.BR,"AVENIDA SETE DE SETEMBRO, CONJ  105                 ANDAR 10",4133428889.0,Associação Privada,ATIVA,4106902,Curitiba
677044,CLUBE ATLETICO UNIAO OLIMPICO,bora@alvoradacontabilidade.com,RUA DA LIBERDADE,4203423111.0,Associação Privada,ATIVA,4110706,Irati
677035,ASSOCIACAO EMPRESARIAL DE ROLANDIA,APOIO@ACIRNET.COM.BR,RUA ARTHUR THOMAS,4332561063.0,Associação Privada,ATIVA,4122404,Rolândia
677043,SAMUARA CLUBE DE CAMPO,samuara.clube@yahoo.com.br,"RUA CEL GRACIA, PROLONGAMENTO",4203422220.0,Associação Privada,ATIVA,4110706,Irati
677045,ASSOCIACAO DE ENSINO JERONIMO GOMES DE MEDEIROS,mauriciobuckeridge@opet.com.br,RUA NILO PECANHA,4103021484.0,Associação Privada,ATIVA,4106902,Curitiba
677047,SOCIEDADE PARANAENSE DE ANESTESIOLOGIA,dpcopan@terra.com.br,"RUA ITUPAVA, CASA",4103264666.0,Associação Privada,ATIVA,4106902,Curitiba
677046,CENTRO COMUNITARIO PE MIGUEL - CECOPAM,CECOPAMPR@GMAIL.COM,RUA MAHATMA GANDHI,4133466252.0,Associação Privada,ATIVA,4106902,Curitiba
677048,CENTRO DE TREINAMENTO MONTE HOREBE,joao@montehorebe.org,"RUA BENEDITO VIEIRA GUIMARAES, CASA",4103603117.0,Associação Privada,ATIVA,4111258,Itaperuçu
677051,CONVENCAO DAS IGREJAS EVANGELICAS ASSEMBLEIAS DE DEUS NO ESTADO DO PARANA,SECRETARIA@CIEADEP.COM,RUA EDGARD ROQUETE PINTO,4132627330.0,Associação Privada,ATIVA,4106902,Curitiba
677052,ASSOCIACAO DOS MILICIANOS INATIVOS-PARANA,ivonete@valcontec.com.br,"RUA EBANO PEREIRRA, CONJ.202",4103225457.0,Associação Privada,ATIVA,4106902,Curitiba
677050,ACRIDAS - ASSOCIACAO CRISTA DE ASSISTENCIA SOCIAL,DEPARTAMENTOLEGALDORO@GMAIL.COM,RUA JOSE SABOIA CORTES,4132561529.0,Associação Privada,ATIVA,4119152,Pinhais
677049,ACRIDAS - ASSOCIACAO CRISTA DE ASSISTENCIA SOCIAL,FINANCEIRO@ACRIDAS.ORG.BR,RUA EDUARDO GERONASSO,4135235612.0,Associação Privada,ATIVA,4106902,Curitiba
677056,IRMANDADE DA SANTA CASA DE LONDRINA,contabilidade@iscal.com.br,RUA JUSCELINO KUBITSCHECK,4333742500.0,Associação Privada,ATIVA,4113700,Londrina
677034,INSTITUTO ROBERTO MIRANDA - IRM,dpcontec@sercomtel.com.br,RUA NETUNO,4303327433.0,Associação Privada,ATIVA,4113700,Londrina
677055,IRMANDADE DA SANTA CASA DE LONDRINA,ISCAL@ISCAL.COM.BR,RUA SOUZA NAVES,4333244972.0,Associação Privada,ATIVA,4113700,Londrina
677057,IRMANDADE DA SANTA CASA DE LONDRINA,ISCAL@ISCAL.COM.BR,RUA ULRICO ZUINGLIO,4333742500.0,Associação Privada,ATIVA,4113700,Londrina
677039,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE S A SUD,rechcontabilidade@hotmail.com,RUA MARECHAL DEODORO,4603563173.0,Associação Privada,ATIVA,4124400,Santo Antônio do Sudoeste
677058,CENTRO ESPIRITA NOSSO LAR,escritorio@realprest.com.br,RUA SANTA CATARINA,4303322195.0,Organização Religiosa,ATIVA,4113700,Londrina
677059,ASSOCIACAO ATLETICA BANCO DO BRASIL,soniamachado@maanain.com.br,AVENIDA RIBEIRO DE BARROS,4303325191.0,Associação Privada,ATIVA,4113700,Londrina
677061,ASSOCIACAO RECREATIVA ESPORTIVA LONDRINENSE,claudia.balan@arel.com.br,RUA HENRIQUE DIAS,4303315340.0,Associação Privada,ATIVA,4113700,Londrina
677060,ASSISTENCIA LAR ESPERANCA DE LONDRINA,wilson@fratonicontabilidade.com.br,AVENIDA DO CAFE,4303325749.0,Associação Privada,ATIVA,4113700,Londrina
677065,IGREJA NOVA ALIANCA DE LONDRINA,ADM@INABRASIL.COM,RUA RIO GRANDE DO NORTE,4333050000.0,Organização Religiosa,ATIVA,4113700,Londrina
677066,ASSOCIACAO MEDICA DE LONDRINA,pessoal@panoramacontabil.com.br,AVENIDA HARRY PROCHET,433261055.0,Associação Privada,ATIVA,4113700,Londrina
677062,ASSOCIACAO INTERNACIONAL DE CARIDADES DE LONDRINA - AICL,ivonetedp@hotmail.com,RUA SERRA DA CANASTRA,4303025728.0,Associação Privada,ATIVA,4113700,Londrina
677063,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,secretaria@adlondrina.com.br,RUA SAO VICENTE,4303378310.0,Organização Religiosa,ATIVA,4113700,Londrina
677064,CENTRO DO COMERCIO DE CAFE DO NORTE PARANA,escritorio@realprest.com.br,"AVENIDA RIO DE JANEIRO, 1 AND. SALAS 11 E 14",4333225458.0,Associação Privada,ATIVA,4113700,Londrina
677042,ASSOCIACAO DE PAIS AMIGOS DOS EXCEPCIONAIS DE IRATI,IRATI@APAEPR.ORG.BR,AREA COMUNIDADE RIO BONITO,4234221122.0,Associação Privada,ATIVA,4110706,Irati
677021,ASSOCIACAO DE PAIS AMIGOS DOS EXCEPCIONAIS DE PALMEIRA,apaedepalmeira@brturbo.com.br,RUA BENTO LUIZ COSTA,4203252122.0,Associação Privada,ATIVA,4117701,Palmeira
677073,MITRA DIOCESANA DE UMUARAMA,SECRETARIA_PSPAULO@HOTMAIL.COM,AVENIDA GENERAL MASCARENHAS DE MORAIS,4460554464.0,Organização Religiosa,ATIVA,4128104,Umuarama
677067,SAUNA UMUARAMA S/C,saunaumuarama@sercomtel.com.br,RUA JAU,4333266012.0,Associação Privada,ATIVA,4113700,Londrina
677069,MITRA DIOCESANA DE UMUARAMA,PNSTUNEIRAS_TUNEIRAS@HOTMAIL.COM,PRACA CASTELO BRANCO,4436531227.0,Organização Religiosa,ATIVA,4127908,Tuneiras do Oeste
677070,MITRA DIOCESANA DE UMUARAMA,VICENTEPALLOTTI@HOTMAIL.COM,RUA NOSSA SENHORA DO CAMINHO,4436268109.0,Organização Religiosa,ATIVA,4128104,Umuarama
677068,INSTITUTO PIO XII,IPIOXII@GMAIL.COM,RUA PADRE GUSTAVO GIAN PIETRO,4136721113.0,Associação Privada,ATIVA,4120804,Quatro Barras
677071,MITRA DIOCESANA DE UMUARAMA,MATRIZXAMBRE@HOTMAIL.COM,RUA P. MORAIS,4436321236.0,Organização Religiosa,ATIVA,4128807,Xambrê
677074,MITRA DIOCESANA DE UMUARAMA,PAROQUIA_APARECIDA@HOTMAIL.COM,RUA PADRE JOAO MARIA DANIEL,4430561224.0,Organização Religiosa,ATIVA,4128104,Umuarama
677072,MITRA DIOCESANA DE UMUARAMA,SANTUARIO@SANTUARIO.ORG.BR,AVENIDA LIBERDADE,4436225116.0,Organização Religiosa,ATIVA,4128104,Umuarama
677076,MITRA DIOCESANA DE UMUARAMA,PSVFINANCEIRO@HOTMAIL.COM,AVENIDA PERNAMBUCO,4436292776.0,Organização Religiosa,ATIVA,4105508,Cianorte
677077,MITRA DIOCESANA DE UMUARAMA,PAROQUIA_ALTOPARAISO@HOTMAIL.COM,RUA JOSUE BALTASAR RODRIGUES,4436641102.0,Organização Religiosa,ATIVA,4128625,Alto Paraíso
677079,MITRA DIOCESANA DE UMUARAMA,PSCOR_JESUSCNE@HOTMAIL.COM,RUA VICENTE MACHADO,4436313194.0,Organização Religiosa,ATIVA,4105508,Cianorte
677075,MITRA DIOCESANA DE UMUARAMA,PAROQUIASAGRADAFAMILIACIANORTE@HOTMAIL.COM,RUA MARCEL H. HOOLLER,4436292318.0,Organização Religiosa,ATIVA,4105508,Cianorte
677078,MITRA DIOCESANA DE UMUARAMA,SANTOANTONIOESP.NOVA@HOTMAIL.COM,RUA BARTOLOMEU BUENO,4436401173.0,Organização Religiosa,ATIVA,4107520,Esperança Nova
677080,MITRA DIOCESANA DE UMUARAMA,P.SANTALUZIA@HOTMAIL.COM,RUA ANHUMAI,4499851101.0,Organização Religiosa,ATIVA,4128104,Umuarama
677081,MITRA DIOCESANA DE UMUARAMA,PSANTACLARADEASSIS@GMAIL.COM,RUA BOM JESUS LIBERTADOR,4436244104.0,Organização Religiosa,ATIVA,4128104,Umuarama
677082,MITRA DIOCESANA DE UMUARAMA,PNSDOROCIO@HOTMAIL.COM,PRACA PARANA,4436441274.0,Organização Religiosa,ATIVA,4125555,São Manoel do Paraná
677084,MITRA DIOCESANA DE UMUARAMA,PAROQUIASANTARITACIANORTE@OUTLOOK.COM,AVENIDA CORUJA,4436221301.0,Organização Religiosa,ATIVA,4105508,Cianorte
677086,PRIMEIRA IGREJA BATISTA EM ALTONIA,neuso.int@hotmail.com,RUA DOZE DE DEZEMBRO,4436593254.0,Organização Religiosa,ATIVA,4100509,Altônia
676721,,,,,,,4106902,Curitiba
677085,CENTRO ESPIRITA ALLAN KARDEC,laircarbonera@uol.com.br,RUA BAHIA,4403622201.0,Associação Privada,ATIVA,4128104,Umuarama
677088,CASCAVEL COUNTRY CLUB,CASCAVELCOUNTRYCLUB@GMAIL.COM,RUA VICENTE MACHADO,4530381818.0,Associação Privada,ATIVA,4104808,Cascavel
677089,TUIUTI ESPORTE CLUBE,tuiuti@tuiuticlube.com.br,"RUA PONTA GROSSA, QUADRA",4532254749.0,Associação Privada,ATIVA,4104808,Cascavel
677087,ASSOCIACAO EVANGELICA MISSAO TRANSMUNDIAL,ervinoradke@bol.com.br,"RODOVIA PR 13, KM 5",4403016402.0,Associação Privada,ATIVA,4104303,Campo Mourão
677083,MITRA DIOCESANA DE UMUARAMA,SAO.LOURENCO-MARTIR@HOTMAIL.COM,RUA ANCHIETA,4436271350.0,Organização Religiosa,ATIVA,4105508,Cianorte
677091,ASSOCIACAO ATLETICA BANCO DO BRASIL,aabb129b@hotmail.com,"RODOVIA PR 90, KM    01",4332421755.0,Associação Privada,ATIVA,4102802,Bela Vista do Paraíso
677093,ACEAD -ASSOCIACAO COMERCIAL E EMPRESARIAL DE ANDIRA,contato@rbcontabilidade.net.br,"RUA SAO PAULO, FUNDOS",4335381159.0,Associação Privada,ATIVA,4101101,Andirá
677095,ASSOCIACAO FAMILIA DE MARIA,ELIANETEITZ@YAHOO.COM.BR,RUA CORONEL VIDA,4232521998.0,Associação Privada,ATIVA,4117701,Palmeira
677096,ASSOCIACAO FAMILIA DE MARIA,CONTATO@FASF.COM.BR,AVENIDA VISCONDE DE TAUNAY,4230278000.0,Associação Privada,ATIVA,4119905,Ponta Grossa
677094,FUNDACAO MEDICO ASSISTENCIAL DO TRABALHADOR RURAL DE CAPITAO LEONIDAS MARQUES,marciane@bol.com.br,RUA PEDRO DALLABRIDA,4532861215.0,Associação Privada,ATIVA,4104600,Capitão Leônidas Marques
677097,ASSOCIACAO FAMILIA DE MARIA,CSAGRADAF@BRTURBO.COM.BR,RUA CEL PEDRO FERREIRA,4232523733.0,Associação Privada,ATIVA,4117701,Palmeira
677100,SOCIEDADE BRASILEIRA DE ESTUDOS ESPIRITAS,rh@narcisodoro.com.br,RUA 29 JUNHO,4103256152.0,Organização Religiosa,ATIVA,4106902,Curitiba
677101,SOCIEDADE EDUCADORA SAO FRANCISCO XAVIER,XAVIERADM2019@GMAIL.COM,RUA VICTORIO VIEZZER,1155792757.0,Organização Religiosa,ATIVA,4106902,Curitiba
677103,SOCIEDADE EDUCADORA SAO FRANCISCO XAVIER,escritorio@filantropica.com.br,"AVENIDA MANOEL RIBAS, TERREO",4203232705.0,Organização Religiosa,ATIVA,4113304,Laranjeiras do Sul
677102,SOCIEDADE EDUCADORA SAO FRANCISCO XAVIER,escritorio@filantropica.com.br,"AVENIDA DEZ DE DEZEMBRO, TERREO",4303325125.0,Organização Religiosa,ATIVA,4113700,Londrina
677099,LAR ESCOLA DOUTOR LEOCADIO JOSE CORREIA,rh@narcisodoro.com.br,RUA JOSE ANTONIO LEPREVOST,4103256571.0,Associação Privada,ATIVA,4106902,Curitiba
677106,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA THEODORO GBUR,412566641.0,Organização Religiosa,ATIVA,4106902,Curitiba
677104,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA LUIZ TRAMONTIN,413732499.0,Organização Religiosa,ATIVA,4106902,Curitiba
677109,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,AVENIDA ALCIR MARTINS BASTOS,412882651.0,Organização Religiosa,ATIVA,4106902,Curitiba
677107,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA BALTAZAR CARRASCO DOS REIS,413336432.0,Organização Religiosa,ATIVA,4106902,Curitiba
677090,ASSOCIACAO DOS FUNCIONARIOS DA VIACAO GARCIA LTDA,grt.folha@viacaogarcia.com,AVENIDA CELSO GARCIA CID,43033732023.0,Associação Privada,ATIVA,4113700,Londrina
677110,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA CAP. ARGEMIRO M.WANDERLEY,412463542.0,Organização Religiosa,ATIVA,4106902,Curitiba
677112,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA AMADOR BUENO,412266544.0,Organização Religiosa,ATIVA,4106902,Curitiba
677108,MITRA DA ARQUIDIOCESE DE CURITIBA,geisa@torrea.com.br,RUA ROBERTO GAVA,4130183880.0,Organização Religiosa,ATIVA,4106902,Curitiba
677111,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA PRESIDENTE FARIA,4136664313.0,Organização Religiosa,ATIVA,4105805,Colombo
677117,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,AVENIDA SANTA BERNADETE,412468074.0,Organização Religiosa,ATIVA,4106902,Curitiba
677116,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA JOSE DE OLIVEIRA FRANCO,413674198.0,Organização Religiosa,ATIVA,4106902,Curitiba
677115,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA ANTONIO ESCORSIN,4121056372.0,Organização Religiosa,ATIVA,4106902,Curitiba
677113,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA PEDRO KLASSA,412725925.0,Organização Religiosa,ATIVA,4106902,Curitiba
677114,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,AVENIDA MARGINAL DIREITA,4130183880.0,Organização Religiosa,ATIVA,4105805,Colombo
677119,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA FRANCISCO DEROSSO,413781011.0,Organização Religiosa,ATIVA,4106902,Curitiba
677118,MITRA DA ARQUIDIOCESE DE CURITIBA,edson@torrea.com.br,RUA EMILIANO PERNETA,4130183880.0,Organização Religiosa,ATIVA,4106902,Curitiba
677120,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA PE. MANUEL DA NOBREGA,412461124.0,Organização Religiosa,ATIVA,4106902,Curitiba
677105,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA CEL. LUIZ JOSE DOS SANTOS,412763037.0,Organização Religiosa,ATIVA,4106902,Curitiba
677092,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,MARECHALCANDIDORONDON@APAEBRASIL.ORG.BR,RUA SERGIPE,4532841218.0,Associação Privada,ATIVA,4114609,Marechal Cândido Rondon
677126,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA LIA GARBACCIO,416771124.0,Organização Religiosa,ATIVA,4104253,Campo Magro
677124,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA ARLINDO ARAUJO SOBRINHO,412963622.0,Organização Religiosa,ATIVA,4106902,Curitiba
677123,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA JACOB MACANHAN,416681381.0,Organização Religiosa,ATIVA,4119152,Pinhais
677129,MITRA DA ARQUIDIOCESE DE CURITIBA,PAR12500@ARQUIDIOCESECWB.ORG.BR,RUA JOSE VALLE,4132972092.0,Organização Religiosa,ATIVA,4106902,Curitiba
677135,ASSOCIACAO MADRE CARMELA DE JESUS,aportella@ara-atualiza.com,RUA PADRE RAFAEL JOSE KALINOWSKI,4103349140.0,Associação Privada,ATIVA,4106902,Curitiba
677121,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA ENG. WLADISLAU DEC,413467475.0,Organização Religiosa,ATIVA,4106902,Curitiba
677134,ASSOCIACAO MADRE CARMELA DE JESUS,mportella@ara-atualiza.com,"RUA ESTADO DE ISRAEL, CASA",4130244331.0,Associação Privada,ATIVA,4106902,Curitiba
677133,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA ARAPONGAS,413494925.0,Organização Religiosa,ATIVA,4106902,Curitiba
677125,MITRA DA ARQUIDIOCESE DE CURITIBA,PAROQUIASAORAFAEL@MITRADECURITIBA.ORG.BR,RUA DARCI VARGAS,4132454898.0,Organização Religiosa,ATIVA,4106902,Curitiba
677098,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,adm.apaecuritiba@uol.com.br,RUA ANGELO SAMPAIO,4103322933.0,Associação Privada,ATIVA,4106902,Curitiba
677127,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA RIO JAPURA,413672077.0,Organização Religiosa,ATIVA,4106902,Curitiba
677122,MITRA DA ARQUIDIOCESE DE CURITIBA,geisa@torrea.com.br,RUA HERMES FONTES,4130183880.0,Organização Religiosa,ATIVA,4106902,Curitiba
677131,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,"RUA NOSSA SENHORA DA CABECA, CIC",412489110.0,Organização Religiosa,ATIVA,4106902,Curitiba
677132,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,"RUA DR.LEVY BUQUERA, CONJ.PARIGOT DE SOUZA",413788032.0,Organização Religiosa,ATIVA,4106902,Curitiba
677130,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA PE. SIMAO KALINOWSKI,412866468.0,Organização Religiosa,ATIVA,4106902,Curitiba
677136,CASA DOS POBRES SAO JOAO BATISTA,rh@brasilcont.com.br,RUA PIQUIRI,4103333837.0,Associação Privada,ATIVA,4106902,Curitiba
677128,MITRA DA ARQUIDIOCESE DE CURITIBA,jacir@torregestao.com.br,RUA CEL.JOAO GUILHERME GUIMARAES,413386320.0,Organização Religiosa,ATIVA,4106902,Curitiba
677137,ASSOCIACAO DE PAIS E AMIGOS DE SURDOS,emervas@brturbo.com.br,RUA SIMAO BOLIVAR,4103253200.0,Associação Privada,ATIVA,4106902,Curitiba
677053,ASSOCIACAO EVANGELICA BENEFICENTE DE LONDRINA,SEBL@INBRAPENET.COM.BR,AVENIDA BANDEIRANTES,4303781000.0,Associação Privada,ATIVA,4113700,Londrina
677155,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,FISCAL.USB@ADVENTISTAS.ORG,RUA ERMELINO DE LEAO,4132177700.0,Associação Privada,ATIVA,4119905,Ponta Grossa
677147,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,juridico@usb.org.br,RUA VEREADOR ANTENOR PAMPHILO DOS SANTOS,4103331560.0,Associação Privada,ATIVA,4106902,Curitiba
677151,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,deise.reis@adventistas.org.br,AVENIDA UNIVERSO,4303373620.0,Associação Privada,ATIVA,4113700,Londrina
677146,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,EDSON.ROCHA@ADVENTISTAS.ORG.BR,RUA FREI GASPAR DA MADRE DE DEUS,4133315648.0,Associação Privada,ATIVA,4106902,Curitiba
677141,SOCIEDADE JULIO CHEVALIER,fernanda@beninca.com.br,"RUA DO SEMINARIO, CAIXA POSTAL 155",5435223737.0,Organização Religiosa,ATIVA,4108403,Francisco Beltrão
677145,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,EDSON.ROCHA@ADVENTISTAS.ORG.BR,"RUA CLETO DA SILVA, TERREO",4133315648.0,Associação Privada,ATIVA,4106902,Curitiba
677149,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,kesia.puertas@adventistas.org.br,RUA BANDEIRANTES,4403642205.0,Associação Privada,ATIVA,4108809,Guaíra
677162,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,kesia.puertas@adventistas.org.br,AVENIDA REP ARGENTINA,4509933548.0,Associação Privada,ATIVA,4108304,Foz do Iguaçu
677150,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,lediane.armi@adventistas.org.br,RUA CONEGO BRAGA,4103331560.0,Associação Privada,ATIVA,4109401,Guarapuava
677154,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,lediane.armi@adventistas.org.br,RUA PADRE JOSE MARTINI,413515600.0,Associação Privada,ATIVA,4106902,Curitiba
677139,ASSOCIACAO ATLETICA BANCO DO BRASIL,jmcontabilidadedp@yahoo.com.br,AVENIDA VICTOR F. DO AMARAL,4103019212.0,Associação Privada,ATIVA,4106902,Curitiba
677143,SEMINARIO SAO JOSE,ABIAZOTTO@ARQUIDIOCESECWB.ORG.BR,"RODOVIA BR 277, KM    99",4121056332.0,Organização Religiosa,ATIVA,4106902,Curitiba
677144,CX BENEFICENTE DOS FUNCIONARIOS DA ASSEM LEG EST PR,CABENFALE@HOTMAIL.COM,RUA AUGUSTO SEVERO,4132239027.0,Associação Privada,ATIVA,4106902,Curitiba
677156,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,lediane.armi@adventistas.org.br,RUA PROF NEY DE OL PIMENTA,4103331560.0,Associação Privada,ATIVA,4127106,Telêmaco Borba
677152,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,deise.reis@adventistas.org.br,"RUA LUIZ GAMA, ZONA 4",4403224307.0,Associação Privada,ATIVA,4115200,Maringá
677158,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,luciana.ceccon@adventistas.org.br,RUA PARANA,4203522349.0,Associação Privada,ATIVA,4128203,União da Vitória
677054,IRMANDADE DA SANTA CASA DE LONDRINA,ISCAL@ISCAL.COM.BR,RUA ESPIRITO SANTO,4333742500.0,Associação Privada,ATIVA,4113700,Londrina
677142,UNIAO DA POLICIA CIVIL DO PR,contabilidadenardelli@hotmail.com,"RUA MONSENHOR CELSO, 7 ANDAR",4103322983.0,Associação Privada,ATIVA,4106902,Curitiba
677159,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,deise.reis@adventistas.org.br,AVENIDA AMERICA,4403629153.0,Associação Privada,ATIVA,4105508,Cianorte
677148,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,luciana.ceccon@adventistas.org.br,RUA LIBERTADORES DA AMERICA,4435221913.0,Associação Privada,ATIVA,4108601,Goioerê
677164,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,luciana.ceccon@adventistas.org.br,RUA BOM PASTOR,4130949452.0,Associação Privada,ATIVA,4106902,Curitiba
677157,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,kesia.puertas@adventistas.org.br,RUA JOSE TEIXEIRA D AVILA,4403622206.0,Associação Privada,ATIVA,4128104,Umuarama
677163,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,luciana.ceccon@adventistas.org.br,RUA NILO PECANHA,4103094943.0,Associação Privada,ATIVA,4106902,Curitiba
677140,SOCIEDADE JULIO CHEVALIER,SECRETARIA@MISACOR.ORG.BR,"RUA NICOLA PELLANDA, CX POSTAL 14051",4133491819.0,Organização Religiosa,ATIVA,4106902,Curitiba
677138,ASSOCIACAO RECREATIVA TROMBINI,djur@trombini.com.br,"RUA JOSE CASAGRANDE, SALA  01",4121691100.0,Associação Privada,ATIVA,4106902,Curitiba
677161,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,DANIEL.TRENTIN@ADVENTISTAS.ORG.BR,RUA SAO VICENTE DE PAULO,4132177700.0,Associação Privada,ATIVA,4101804,Araucária
677160,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,kesia.puertas@adventistas.org.br,"AVENIDA DAS CATARATAS, KM 6",4509933548.0,Associação Privada,ATIVA,4108304,Foz do Iguaçu
677153,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,RODRIGO.HAHN@ADVENTISTAS.ORG.BR,RUA MANOEL CORREA,4130949452.0,Associação Privada,ATIVA,4118204,Paranaguá
677166,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,DANIEL.TRENTIN@ADVENTISTAS.ORG.BR,RUA DUQUE DE CAXIAS,4130949494.0,Associação Privada,ATIVA,4125506,São José dos Pinhais
677167,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,juridico@usb.org.br,RUA GUILHERME BUTLER,4103354893.0,Associação Privada,ATIVA,4106902,Curitiba
677165,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,lediane.armi@educadventista.org.br,RUA FERNANDO DE NORONHA,4103331560.0,Associação Privada,ATIVA,4106902,Curitiba
677169,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,marco.alva@usb.org.br,RUA ARGELIA,4133315600.0,Associação Privada,ATIVA,4106902,Curitiba
677168,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,DANIEL.TRENTIN@ADVENTISTAS.ORG.BR,"RUA NEREU RAMOS, SALA: 04;",4132177722.0,Associação Privada,ATIVA,4104808,Cascavel
677170,SEGUNDA IGREJA PRESBITERIANA INDEPENDENTE DE MARINGA,SECRETARIA@IPIMARINGA.COM.BR,"AVENIDA MAUA, ANDAR 2",4432264141.0,Organização Religiosa,ATIVA,4115200,Maringá
677193,IGREJA PRESBITERIANA DO BRASIL NO ALTO ALEGRE,IPBDEALTOALEGRE@GMAIL.COM,RUA CRISTOVAO COLOMBO,4532266800.0,Organização Religiosa,ATIVA,4104808,Cascavel
677194,2 IGREJA PRESBITERIANA RENOVADA DE CURITIBA,lindomar@procontab.com.br,"RUA ARACAJU, CX POSTAL 6774",4103015431.0,Associação Privada,ATIVA,4106902,Curitiba
677195,"ASSOCIACAO DE PROTECAO A MATERNIDADE, INFANCIA E A FAMILIA - APMIF - HAROLDO BELTRAO DE FRANCISCO BELTRAO - PARANA",APMIF-FB@HOTMAIL.COM,RUA TENENTE CAMARGO,4635246526.0,Associação Privada,ATIVA,4108403,Francisco Beltrão
